1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02
1.254005400540053952e-02,1.326012601260126086e-02,1.501530153015301523e-02,1.488028802880288042e-02,1.407020702070206977e-02,1.245004500450045022e-02,1.330513051305130465e-02,1.384518451845184565e-02,1.402520252025202599e-02,1.398019801980198047e-02,1.362016201620162154e-02,1.483528352835283490e-02,1.245004500450045022e-02,1.263006300630063056e-02,1.263006300630063056e-02,1.402520252025202599e-02,1.321512151215121535e-02,1.236003600360036092e-02,1.452025202520252148e-02,1.258505850585058504e-02,1.326012601260126086e-02,1.434023402340234114e-02,1.227002700270026989e-02,1.245004500450045022e-02,1.371017101710171084e-02,1.249504950495049574e-02,1.240504050405040470e-02,1.501530153015301523e-02,1.218001800180018059e-02,1.254005400540053952e-02,1.506030603060306075e-02,1.402520252025202599e-02,1.339513951395139568e-02,1.344014401440143947e-02,1.348514851485148498e-02,1.249504950495049574e-02,1.470027002700270008e-02,1.321512151215121535e-02,1.231503150315031540e-02,1.384518451845184565e-02,1.308010801080108053e-02,1.497029702970296972e-02,1.474527452745274560e-02,1.330513051305130465e-02,1.573537353735373484e-02,1.254005400540053952e-02,1.276507650765076538e-02,1.222502250225022610e-02,1.420522052205220633e-02,1.335013501350135016e-02,1.290009000900090019e-02,1.294509450945094571e-02,1.380018001800180014e-02,1.398019801980198047e-02,1.236003600360036092e-02,1.281008100810081089e-02,1.281008100810081089e-02,1.236003600360036092e-02,1.231503150315031540e-02,1.366516651665166532e-02,1.258505850585058504e-02,1.236003600360036092e-02,1.348514851485148498e-02,1.357515751575157602e-02,1.335013501350135016e-02,1.317011701170116983e-02,1.407020702070206977e-02,1.276507650765076538e-02,1.218001800180018059e-02,1.294509450945094571e-02,1.227002700270026989e-02,1.339513951395139568e-02,1.407020702070206977e-02,1.317011701170116983e-02,1.285508550855085468e-02
1.061884027033510244e-02,1.315088809614457961e-02,1.602202117522265670e-02,1.552281233013276876e-02,1.330995534761300093e-02,1.044903355861258668e-02,1.318689169650461360e-02,1.537932609886905749e-02,1.317615223625052262e-02,1.284675010288315045e-02,1.617730320709332564e-02,1.529120970776784265e-02,1.162262769064192555e-02,1.166884258107962410e-02,1.137544404807228939e-02,1.317615223625052262e-02,1.409287960580899238e-02,1.047482586889495956e-02,1.748417228030871989e-02,1.221963604673425782e-02,1.178169494211035034e-02,1.421057352679033423e-02,1.059841769017977678e-02,1.054683306961503100e-02,1.761850356184762809e-02,1.175643080200440733e-02,1.148882457927944377e-02,1.670661775223977394e-02,1.013521244544992456e-02,1.081443929233999283e-02,1.850301255064381797e-02,1.298055321424563223e-02,1.276990134221246166e-02,1.368610054159450154e-02,1.587369338400832636e-02,1.156083177999951694e-02,1.694359010473174554e-02,1.575547129285055636e-02,1.122121835655448194e-02,1.391233343383238216e-02,1.545186146976556055e-02,1.784420828390907710e-02,1.561040055105755199e-02,1.367588925151683871e-02,1.914086606704680504e-02,1.091223880334243716e-02,1.226585093717195811e-02,1.310520137588331094e-02,1.517835734673711988e-02,1.263609823084998161e-02,1.296065880426673471e-02,1.299666240462677216e-02,1.377853032246990038e-02,1.372694570190515460e-02,1.076822440190229428e-02,1.279085209254421894e-02,1.200845600452465911e-02,1.057262537989740563e-02,1.014542373552758739e-02,1.279032392236778733e-02,1.143723995871469799e-02,1.174621951192674450e-02,1.528689631799365692e-02,1.663029716174551503e-02,1.283169725285487200e-02,1.170968774139027717e-02,1.438574996863989548e-02,1.246144995917684850e-02,1.033081146745481495e-02,1.260546436061699312e-02,1.059841769017977678e-02,1.267210183121001733e-02,1.722193578771080008e-02,1.278548236241717172e-02,1.282685569290425466e-02
9.130719053432101440e-03,1.306364635865922899e-02,1.661664939055709431e-02,1.919930196442626996e-02,1.317499343468712600e-02,8.548891392263377464e-03,1.355181184187421659e-02,1.431491098525772276e-02,1.416157817031363751e-02,1.485692260288240182e-02,1.549077891163199404e-02,1.564211840037576379e-02,1.075929617357280522e-02,1.032868363391623023e-02,9.968983673156775818e-03,1.385293619500499451e-02,1.958723794628851669e-02,8.412625021806717854e-03,2.041793294189511720e-02,1.148584399814607873e-02,1.025335929898341797e-02,1.473135208603718570e-02,8.344818309051768926e-03,9.543276975891015410e-03,1.943171792539210435e-02,9.927032425600616078e-03,9.894029057347462214e-03,1.678722501916043303e-02,7.403290687123588801e-03,9.884922319452808803e-03,2.560642977310499668e-02,1.201848601540404099e-02,1.156238772967218068e-02,1.482718395936306541e-02,1.558689401078113684e-02,1.009875508550583424e-02,1.880495751775666455e-02,1.365228669511884575e-02,9.398062726131346453e-03,1.606579389750982870e-02,2.223605611525564588e-02,1.866378530490919382e-02,2.095814458327115160e-02,1.466571506865438010e-02,2.018872970372288800e-02,9.799060989500198854e-03,1.383300923626728379e-02,1.117981380262448969e-02,1.417423285876536626e-02,1.347489839122461772e-02,1.200455992841881203e-02,1.326433034990540799e-02,1.504620579363016505e-02,1.331256569503731085e-02,9.389608933183458267e-03,1.065112732897848316e-02,1.164665994390800055e-02,8.635405667162750903e-03,8.336364516103879005e-03,1.234828847405251319e-02,1.124680871184102759e-02,1.084581044847217866e-02,1.363292618802765775e-02,1.627083764285149059e-02,1.191428684243050866e-02,1.328937401156578615e-02,1.593422250891212560e-02,1.134647176154725094e-02,7.694530990181332533e-03,1.283617073144423942e-02,8.807781272014732557e-03,1.303713794851367978e-02,1.930844147115064885e-02,1.095601049319819276e-02,1.268250268873668228e-02
7.537927999564980955e-03,1.218601390215206040e-02,2.095397132769809961e-02,1.884223564089832631e-02,1.133749033998847702e-02,7.875330258698987410e-03,1.316541204791629033e-02,1.705576581312259754e-02,1.604843431637582515e-02,1.738097278369740359e-02,1.730362066505700125e-02,1.830975616608358086e-02,9.201573127484643719e-03,9.858537411471019266e-03,8.040886771399786623e-03,1.471908437146523911e-02,1.587133590278455228e-02,7.107071580589751150e-03,1.957341422737963327e-02,1.123933248584416816e-02,1.004217576245641265e-02,1.799212932942551718e-02,6.379888697101541647e-03,9.158460464710811710e-03,1.966818407331306570e-02,9.846379638426730474e-03,9.368911713584678058e-03,2.105631670486010285e-02,5.128473268109392906e-03,9.134614718902806310e-03,2.772083726889732272e-02,1.522024492732022838e-02,9.683428061144269336e-03,1.438830122229976111e-02,1.553062610898584515e-02,9.262914378534620879e-03,1.769029716511624079e-02,1.276803105597290947e-02,7.469501251239449302e-03,1.169897290601161662e-02,2.180845289112134933e-02,2.058042221269380107e-02,2.149937187582081494e-02,1.818158007094091561e-02,2.172422180392709692e-02,7.938933161205840791e-03,1.196113277288165036e-02,8.767384849080414946e-03,1.491186236972146320e-02,1.289043102558145096e-02,1.063523023622748795e-02,1.734074923969152957e-02,1.978287221759686410e-02,1.073353484036334606e-02,8.150927831305955149e-03,1.050966953239853077e-02,1.225115386108164249e-02,8.156071775583691869e-03,7.976647084948367689e-03,1.267213097916835077e-02,1.063824541017097808e-02,9.482314644369348178e-03,1.481591131922391572e-02,2.257714789463537847e-02,8.750402769073866230e-03,1.255028344584107475e-02,1.528135730397427866e-02,1.115570914388487253e-02,5.760883353834199416e-03,1.296486033360338616e-02,7.801831234604719723e-03,1.697560084691140947e-02,1.822122048909771003e-02,1.046376647898527787e-02,1.127082884436329119e-02
7.815206774348965046e-03,1.302942313604712847e-02,1.828045387194153493e-02,2.647314094183644481e-02,1.549533476536996135e-02,7.983907903915968274e-03,1.351912220892924343e-02,1.806545516089656106e-02,1.322652929691623541e-02,1.533788523577933778e-02,2.136857333830884803e-02,2.302771045298398697e-02,7.490959974146945560e-03,7.819442116140133334e-03,6.910616796104517012e-03,1.429595837070371869e-02,1.371601477220152354e-02,6.443709200699499276e-03,2.076936607322738687e-02,9.087874335407633217e-03,9.356347996835143177e-03,1.853363691904801741e-02,4.924048394793545391e-03,7.469403642760030423e-03,2.370692440659873113e-02,6.657293865456139804e-03,1.017578533656112588e-02,2.035474794780577426e-02,4.298340680297470587e-03,6.301411405694177723e-03,2.773325100439085616e-02,1.425752130759075018e-02,1.698044235427155491e-02,1.355253211404005426e-02,1.614681594466633313e-02,7.810647940712397291e-03,1.664861679065060551e-02,1.418748373607893985e-02,7.780993400186198353e-03,1.278590263797690571e-02,2.680018020278610719e-02,2.416304347628909707e-02,1.942020616912427944e-02,1.516015419732016922e-02,2.097771783837973358e-02,7.437674673088469531e-03,9.737791819966836598e-03,8.140917858066219759e-03,1.525939939295321672e-02,1.251457967464043516e-02,1.138697927996345366e-02,1.502875612273593849e-02,1.740588697585045488e-02,8.256940830586296728e-03,8.410724031259912692e-03,1.161321626908943909e-02,1.132788906926914495e-02,6.679191957156008219e-03,7.456531634959732979e-03,1.587363774391943594e-02,1.023241750277335133e-02,1.138855616611531008e-02,1.810159727810906755e-02,1.909204215541017435e-02,1.131161756950803052e-02,1.089941917956793738e-02,1.631119888320101130e-02,9.335080005468447684e-03,4.614545723159874276e-03,1.139572496448955363e-02,7.080106368747446713e-03,1.369011256218402930e-02,2.153835590928874014e-02,1.130124740134234862e-02,1.083772656090997016e-02
